College Code,College Name,Branch Code,Branch Name,OC,BC,BCM,MBC,MBCDNC,MBCV,SC,SCA,ST
2763,Akshaya College of Engineering and Technology Kinathukadavu Coimbatore District 642109,CS,COMPUTER SCIENCE AND ENGINEERING,142.0,125.5,,123,,,,,
2752,Nandha College of Technology Pitchandampalayam Post Erode District 638052,CS,COMPUTER SCIENCE AND ENGINEERING,142.0,127.5,,125.5,,,,108.5,
2716,Park College of Engineering and Technology Kaniyur Coimbatore District 641659,CS,COMPUTER SCIENCE AND ENGINEERING,142.0,120,141.5,114,,,93,,
2727,Sri Shakthi Institute of Engineering and Technology (Autonomous) L&T Bye-Pass Venkitapuram Post Comibatore District 641062,AG,AGRICULTURAL ENGINEERING,142.0,128,125,,,,,,99.5
1210,Panimalar Engineering College (Autonomous) Nazarethpet Poonamallee Chennai 602123,ME,MECHANICAL ENGINEERING,141.5,132,126.5,121.5,,,100,,
1304,Easwari Engineering College (Autonomous) Ramapuram Chennai 600089,AU,AUTOMOBILE ENGINEERING,141.5,123.5,135,125.5,,,,,
1401,Adhiparasakthi Engineering College Melmaruvathur Chengalpattu District 603319,AM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),141.5,124.5,120,122,,,,,
2743,Dhanalakshmi Srinivasan College of Engineering (CBE) NH47 Palakkad Main Road Navakkarai Post Near Nandhi Temple Coimbatore District 641105,CS,COMPUTER SCIENCE AND ENGINEERING,141.5,136,131.5,130.5,,,,90,103.5
1422,SRM Valliammai Engineering College (Autonomous) Kattankulathur Chennai 603203,MD,MEDICAL ELECTRONICS ENGINEERING,141.5,128,138.5,123,,,99,123,
1431,New Prince Shri Bhavani College of Engineering and Technology (Autonomous) Vengaivasal Main Road Gowrivakkam Chennai 600073,CS,COMPUTER SCIENCE AND ENGINEERING,141.5,127.5,131.5,125,,,105.5,,
3810,M.A.M. College of Engineering Siruganur Tiruchirappalli District 621105,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,141.5,120.5,140.5,110,,,,134.5,
1512,S K P Engineering College Thiruvannamalai District 606611,IT,INFORMATION TECHNOLOGY,141.5,119,128,117.5,,,,,
1505,C Abdul Hakeem College of Engineering and Technology Melvisharam Ranipet District 632509,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,141.5,125,139.5,117.5,,,,,
2750,KIT - Kalaignar Karunanidhi Institute of Technology (Autonomous) Kannampalayam Coimbatore District 641402,BM,BIO MEDICAL ENGINEERING,141.5,130.5,139.5,128.5,,,119.5,138.5,140.5
4966,PET Engineering College Vallioor Post Tirunelveli District 627117,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,141.0,129.5,140.5,,,,,,
2762,Jansons Institute of Technology Karumathampatty Somaur Coimbatore District 641659,CS,COMPUTER SCIENCE AND ENGINEERING,141.0,126,,108.5,,,,,
4020,Anna University Regional Campus - Tirunelveli Trivandrum Road Palayamkottai Tirunelveli District 627007,ME,MECHANICAL ENGINEERING,141.0,130,130.5,102,,,,,
1301,Mohammed Sathak A J College of Engineering Old Mahabalipuram Road (OMR) Egattur Chengalpattu District 603103,IT,INFORMATION TECHNOLOGY,141.0,91.33333333,140,,,,,,
2725,Sri Ramakrishna Institute of Technology (Autonomous) Pachapalayam Coimbatore District 641010,ME,MECHANICAL ENGINEERING,141.0,129,121,116,,,,,
1420,Tagore Engineering College Rathnamangalam Vandalur Post Chennai 600048,CS,COMPUTER SCIENCE AND ENGINEERING,141.0,122.5,119,126.5,,,115,,118
3021,University College of Engineering Pattukkottai ECR Road Rajamadam Pattukkottai Taluk Thanjavur District 614701,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,141.0,114.5,100.5,123,,,,,
2342,Sri Ranganathar Institute of Engineering and Technology Thudialur-Kovilpalay Road Coimbatore District 641110,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,141.0,130,108,109.5,,,115.5,,
4864,V V College of Engineering Arasoor Village Idaichivilai Post Santhakulam Taluk Thoothukudi District 628656,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,141.0,114.5,116.5,,,,,,
1101,Aalim Muhammed Salegh College of Engineering Muthapudupet Avadi IAF Chennai 600055,CS,COMPUTER SCIENCE AND ENGINEERING,140.5,104.5,138.5,,,,,,
2369,Government College of Engineering Chettikkarai Post Dharmapuri District 635704,CE,CIVIL ENGINEERING,140.5,109,123.5,129.5,,,101.5,135,
1241,T J S Engineering College Peruvoyal Near Kavaraipettai Gummidipoondi Taluk Thiruvallur District 601206,CS,COMPUTER SCIENCE AND ENGINEERING,140.5,109.5,,105,,,93,,
2656,Builders Engineering college Nathakadaiyur Erode Road Palayakottai Village Kangeyam Tiruppur District 638108,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,140.5,124,128,117.5,,,111.5,118,
1237,Velammal Institute of Technology Chennai-Kolkatta Highway Panchetti Village Ponneri Taluk Thiruvallur District 601204,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,140.5,136,,130.5,,,,,
3905,Kings College of Engineering Punalkulam Pudukkottai District 613303,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,140.5,110.5,,80,,,135,122.5,
2642,P S V College of Engineeering and Technology Mittapalli Balinayanapalli Post Elathagiri Krishnagiri District 635108,CS,COMPUTER SCIENCE AND ENGINEERING,140.5,106,103,122,,,87.5,,88.5
5530,SSM Institute of Engineering and Technology Kuttathupatti Village Sindalaigundu Post Dindigul District 624002,SC,Computer Science and Engineering (Cyber Security),140.5,129,126.5,110,,,,,
2607,K S Rangasamy College of Technology (Autonomous) Tiruchengode Namakkal District 637215,EV,Electronics Engineering (VLSI design and Technology),140.5,133,,123,,,,,
2624,Gnanamani College of Technology (Autonomous) Pachal Post Namakkal District 637018,CS,COMPUTER SCIENCE AND ENGINEERING,140.5,105,,127.5,,,,126,137
2745,Kathir College of Engineering Neelambur Avinashi Road Coimbatore District 641062,CS,COMPUTER SCIENCE AND ENGINEERING,140.5,123,112,122.5,,,104,119.5,
1504,Arunai Engineering College Mathur Thiruvannamalai District 606603,SC,Computer Science and Engineering (Cyber Security),140.0,125.5,120.5,125,,,,,
2743,Dhanalakshmi Srinivasan College of Engineering (CBE) NH47 Palakkad Main Road Navakkarai Post Near Nandhi Temple Coimbatore District 641105,AG,AGRICULTURAL ENGINEERING,140.0,102.5,,101.5,,,91,,
4934,Holy Cross Engineering College Vagaikulam Sri Mulakarai Srivaikuntam Thoothukudi District 628851,CS,COMPUTER SCIENCE AND ENGINEERING,140.0,97.5,132,,,,,109.5,
1405,Dhanalakshmi College of Engineering Manimangalam Chennai 601301,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,140.0,126,107.5,118,,,,,
2752,Nandha College of Technology Pitchandampalayam Post Erode District 638052,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,140.0,130,,117,,,,,
2601,Adhiyamaan College of Engineering (Autonomous) Hosur Krishnagiri District 635109,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,140.0,130.5,118.5,129,,,,,
1420,Tagore Engineering College Rathnamangalam Vandalur Post Chennai 600048,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,140.0,110.5,,,,,,,
1316,Agni College of Technology Old Mahabalipuram Road (OMR) Thalambur Village Chengalpattu District 603103,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,140.0,112.5,,105.5,,,109.5,,
1106,Jaya Engineering College Thirunindravur Chennai 602024,CS,COMPUTER SCIENCE AND ENGINEERING,140.0,115.5,120,111,,,,,
2611,Paavai Engineering College (Autonomous) NH-7 Pachal Post Namakkal District 637018,AM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),140.0,118.5,127,117,,,,,122.5
2329,Rathinam Technical Campus (Autonomous) Pollachi Road Eachanari Coimbatore District 641021,AG,AGRICULTURAL ENGINEERING,140.0,131.5,113.5,119.5,,,,,
2622,V S B Engineering College(Autonomous) Kovai Road Karur District 639111,CO,COMPUTER AND COMMUNICATION ENGINEERING,140.0,125.5,98,127,,,,,
2607,K S Rangasamy College of Technology (Autonomous) Tiruchengode Namakkal District 637215,ME,MECHANICAL ENGINEERING,140.0,105.5,109.5,115.5,,,,,
3410,Krishnasamy College of Engineering and Technology S Kumarapuram Cuddalore District 607109,IT,INFORMATION TECHNOLOGY,140.0,115,129,132,,,124,,
3465,Government College of Engineering Srirangam Sethurappatti Tiruchirappalli District 620012,CE,CIVIL ENGINEERING,140.0,118.5,131.5,116,,,101,130.5,128
2651,Jai Shriram Engineering College Dharapuram Road Avinashi Palayam Tiruppur District 638660,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,140.0,112,,108,,,,116,
1122,Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous) Avadi-Alamathi Road Chennai 600 062,CH,CHEMICAL ENGINEERING,139.5,117,91,93,,,104.5,,
2651,Jai Shriram Engineering College Dharapuram Road Avinashi Palayam Tiruppur District 638660,CS,COMPUTER SCIENCE AND ENGINEERING,139.5,117.5,,98,,,,,
3701,K Ramakrishnan College of Technology (Autonomous) Kariyamanickam Road Samayapuram Manachanallur Taluk Tiruchirappalli District 621112,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,139.5,135.5,129.5,117,,,,,
1307,Jerusalem College of Engineering (Autonomous) Narayanapuram Pallikaranai Chennai 600 100,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,139.5,135,139.5,131,,,121.5,,
3011,University College of Engineering Tiruchirappalli (Bharathidasan Institute of Technology) Tiruchirappalli District 620024,CE,CIVIL ENGINEERING,139.5,101,119.5,,,,115,115,135.5
4917,Sethu Institute of Technology (Autonomous) Kariapatti Post Virudhunagar District 626115,CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,139.5,132.5,139,,,,,,
1520,Kingston Engineering College Chithoor Main Road Christianpet Village Katpadi Taluk Vellore District 632059,CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,139.5,136,112,125.5,,,,,
2610,Muthayammal Engineering College (Autonomous) Rasipuram Namakkal District 637408,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,139.5,105,,95.5,,,,,
2751,KGISL Institute of Technology KGISL Campus Thudiyalur Road Saravanampatti Coimbatore District 641035,ME,MECHANICAL ENGINEERING,139.5,119,136.5,115.5,,,,,
2617,Sengunthar Engineering College (Autonomous) Tiruchengode Namakkal District 637205,IT,INFORMATION TECHNOLOGY,139.5,108,127,123.5,,,103,108.5,
4928,MAR Ephraem College of Engineering & Technology Malankara Hills Elavuvillai Marthandam Kanyakumari District 629171,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,139.5,114,121,,,,,,
2727,Sri Shakthi Institute of Engineering and Technology (Autonomous) L&T Bye-Pass Venkitapuram Post Comibatore District 641062,FD,FOOD TECHNOLOGY,139.045,123,,,,,,,103.5
3826,Kongunadu College of Engineering and Technology (Autonomous) Tholurpatti Thottiyam Tiruchirappalli District 621215,CE,CIVIL ENGINEERING,139.0,116,114,121.5,,,117,108.5,
2745,Kathir College of Engineering Neelambur Avinashi Road Coimbatore District 641062,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,139.0,124.5,128,119,,,125,130.5,103.5
2735,Karpagam Institute of Technology Seerapalayam Village L&T By pass Road Coimbatore District 641021,ME,MECHANICAL ENGINEERING,139.0,121.5,120.5,128,,,,115.5,
5921,Syed Ammal Engineering College Achuthan Vayal Post Ramanathapuram District 623502,CS,COMPUTER SCIENCE AND ENGINEERING,139.0,108,135.5,,,,,,
2624,Gnanamani College of Technology (Autonomous) Pachal Post Namakkal District 637018,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,139.0,118,,122,,,116,129.5,103.5
2727,Sri Shakthi Institute of Engineering and Technology (Autonomous) L&T Bye-Pass Venkitapuram Post Comibatore District 641062,ME,MECHANICAL ENGINEERING,139.0,129.5,,117,,,,,
1322,Dhanalakshmi Srinivasan College of Engineering and Technology East Coast Road Poonjeri Chennai 603104,CS,COMPUTER SCIENCE AND ENGINEERING,139.0,108,127.5,113,,,88.5,,
2727,Sri Shakthi Institute of Engineering and Technology (Autonomous) L&T Bye-Pass Venkitapuram Post Comibatore District 641062,BM,BIO MEDICAL ENGINEERING,139.0,126,,111,,,,,
4966,PET Engineering College Vallioor Post Tirunelveli District 627117,CS,COMPUTER SCIENCE AND ENGINEERING,139.0,121.5,125.5,,,,,,
2636,A V S Engineering College Military Road Ammapet Salem District 636003,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,139.0,119,103.5,110.5,,,94,,108
1507,Ganadipathy Tulsiï¿½s Jain Engineering College Kaniyambadi Vellore District 632102,IT,INFORMATION TECHNOLOGY,139.0,125.5,,113.5,,,,100,
1512,S K P Engineering College Thiruvannamalai District 606611,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,139.0,106,,112.5,,,,,
2719,Sri Ramakrishna Engineering College (Autonomous) Vattamalaipalayam Coimbatore District 641022,CE,CIVIL ENGINEERING,138.5,129.5,,118.5,,,,108.5,
2617,Sengunthar Engineering College (Autonomous) Tiruchengode Namakkal District 637205,CS,COMPUTER SCIENCE AND ENGINEERING,138.5,110,,113,,,,91.5,
4917,Sethu Institute of Technology (Autonomous) Kariapatti Post Virudhunagar District 626115,CI,Computer Science and Engineering (Internet of Things),138.5,131,135.5,102,,,,,
4969,SCAD College of Engineering and Technology Cheranmahadevi Tirunelveli District 627414,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,138.5,118,127,,,,,,
2613,K S R College of Engineering (Autonomous) Tiruchengode Namakkal District 637215,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,138.5,131.5,,122,,,,113,
2617,Sengunthar Engineering College (Autonomous) Tiruchengode Namakkal District 637205,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,138.5,119.5,131.5,124.5,,,,,
2744,Adithya Institute of Technology Kurumbapalayam Village Coimbatore District 641107,IT,INFORMATION TECHNOLOGY,138.5,135,,132,,,107,106.5,
5988,Theni Kammavar Sangam College of Technology Theni Main Road Koduvillarpatti Post Theni District 625534,IT,INFORMATION TECHNOLOGY,138.5,106,124,108,,,,,
2726,SNS College of Technology (Autonomous) Kalappatti Post Coimbatore District 641035,AU,AUTOMOBILE ENGINEERING,138.5,118.5,,106.5,,,,,
1207,Kings Engineering College Sriperumpudur Taluk Kancheepuram District 602105,CS,COMPUTER SCIENCE AND ENGINEERING,138.5,121,121,109.5,,,,,
2743,Dhanalakshmi Srinivasan College of Engineering (CBE) NH47 Palakkad Main Road Navakkarai Post Near Nandhi Temple Coimbatore District 641105,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,138.5,131.5,126,124.5,,,,,125.5
2740,Hindusthan Institute of Technology (Autonomous) Othakkalmandapam Coimbatore District 641032,AE,AERONAUTICAL ENGINEERING,138.5,123.5,131.5,117,,,,,
2729,Nehru Institute of Engineering and Technology Thirumalayampalayam Post Coimbatore District 641105,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,138.5,130,103,130,,,,98.5,95.5
1322,Dhanalakshmi Srinivasan College of Engineering and Technology East Coast Road Poonjeri Chennai 603104,IT,INFORMATION TECHNOLOGY,138.0,116,106,114.5,,,90.5,136.5,90.5
2673,Sree Sakthi Engineering College Bettathapuram Bilichi Village Karamadai Coimbatore District 641104,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,138.0,116.5,92,108.5,,,108,126.5,131.5
2634,Excel Engineering College (Autonomous) NH-544 Salem Main Road Pallakapalayam Sankari West Post Komarapalayam Taluk Namakkal District - 637303,FD,FOOD TECHNOLOGY,138.0,90.5,,104.5,,,,128.5,
2621,Er. Perumal Manimekalai College of Engineering (Autonomous) Near Koneripalli Hosur Krishnagiri District 635117,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,138.0,116,93,120.5,,,,,
2634,Excel Engineering College (Autonomous) NH-544 Salem Main Road Pallakapalayam Sankari West Post Komarapalayam Taluk Namakkal District - 637303,CS,COMPUTER SCIENCE AND ENGINEERING,138.0,102,,115.5,,,,,111.5
2622,V S B Engineering College(Autonomous) Kovai Road Karur District 639111,BM,BIO MEDICAL ENGINEERING,138.0,121,,,,,117.5,88.5,
2345,Dhirajlal Gandhi College of Technology Sikkanampatty (Opp. to Airport) Omalur Taluk Salem District 636309,CS,COMPUTER SCIENCE AND ENGINEERING,138.0,96.5,126.5,118,,,,,
1241,T J S Engineering College Peruvoyal Near Kavaraipettai Gummidipoondi Taluk Thiruvallur District 601206,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,138.0,118,,108,,,112.5,,
2611,Paavai Engineering College (Autonomous) NH-7 Pachal Post Namakkal District 637018,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,138.0,107,,125,,,,,112
2706,Dr. Mahalingam College of Engineering and Technology (Autonomous) Mackinaickenpatti Post Pollachi Taluk Coimbatore District 642003,AU,AUTOMOBILE ENGINEERING,138.0,121,128,115.5,,,,,
3011,University College of Engineering Tiruchirappalli (Bharathidasan Institute of Technology) Tiruchirappalli District 620024,ME,MECHANICAL ENGINEERING,137.5,109.5,122,107.5,,,97.5,,
5536,Mangayarkarasi College of Engineering First Street Mangayarkarasi Nagar Paravai Madurai District 625402,AM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),137.5,126.5,124.5,,,,,96,
2639,R P Sarathy Institute of Technology Poosaripatty Kadaympatty Taluk Salem Tamil Nadu-636305,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,137.5,115.5,120,129,,,,,109
2752,Nandha College of Technology Pitchandampalayam Post Erode District 638052,IT,INFORMATION TECHNOLOGY,137.5,128.5,117.5,112.5,,,,,
5865,Nadar Saraswathi College of Engineering and Technology Vadupudupatti Annanji Post Theni District 625531,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,137.5,116,130,111.5,,,,,
2611,Paavai Engineering College (Autonomous) NH-7 Pachal Post Namakkal District 637018,CY,Cyber Security,137.5,113.5,,116,,,,,
3016,University College of Engineering Ariyalur Kathankudikadu Village Thelur Post Ariyalur District 621704,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,137.5,111.5,118,119.5,,,,,
3830,K Ramakrishnan College of Engineering (Autonomous) Kariyamanickam Road Samayapuram Manachanallur Taluk Tiruchirappalli District 621112,ME,MECHANICAL ENGINEERING,137.5,125,137,91.5,,,,114,
2328,K S R Institute for Engineering and Technology (Autonomous) Thokkavadi Namakkal District 637215,BM,BIO MEDICAL ENGINEERING,137.5,124,114,118.5,,,,133,
1126,J N N Institute of Engineering Ushaa Garden Kannigaipair Village (Autonomous) Uthukottai Taluk Thiruvallur District 601102,CS,COMPUTER SCIENCE AND ENGINEERING,137.5,118.5,126,97,,,,,
2639,R P Sarathy Institute of Technology Poosaripatty Kadaympatty Taluk Salem Tamil Nadu-636305,IT,INFORMATION TECHNOLOGY,137.5,104,100.5,127.5,,,,111.5,
1501,Adhiparasakthi College of Engineering Kalavai Ranipet District 632506,IT,INFORMATION TECHNOLOGY,137.5,119.5,,125.5,,,,,
2618,Sona College of Technology (Autonomous) Suramangalam Post Salem District 636005,FT,FASHION TECHNOLOGY,137.0,122.5,112.5,125,,,,109.5,
1412,Mailam Engineering College Mailam Villupuram District 604304,CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,137.0,107,132.5,127,,,96.5,,
2610,Muthayammal Engineering College (Autonomous) Rasipuram Namakkal District 637408,IT,INFORMATION TECHNOLOGY,137.0,117,,117,,,,119,
2708,Hindusthan College of Engineering and Technology (Autonomous) Othakkalmandapam Post Coimbatore District 641032,ME,MECHANICAL ENGINEERING,137.0,113.5,106.5,116.5,,,,,
4678,Ramco Institute of Technology North venganallur Village Krishnapuram Panchayat Rajapalayam Virudhunagar District 626117,ME,MECHANICAL ENGINEERING,137.0,94,113,,,,,,
1202,D M I College of Engineering Palanchoor Nazrethpet Chennai 602103,IT,INFORMATION TECHNOLOGY,137.0,83.5,,,,,117,,
4680,AAA College of Engineering and Technology Kamarajar Educational Road Amathur Village Sivakasi Virudhunagar District 626005,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,137.0,126,,,,,,,
3011,University College of Engineering Tiruchirappalli (Bharathidasan Institute of Technology) Tiruchirappalli District 620024,PC,PETRO CHEMICAL TECHNOLOGY,137.0,101.5,135,,,,,118.5,
5010,Anna University Regional Campus - Madurai Kanyakumari National Highway Keelakuilkudi Madurai District 625019,ME,MECHANICAL ENGINEERING,137.0,107,122.5,101.5,,,,,
2632,Mahendra Institute of Technology (Autonomous) Mahendhirapuri Mallasamudram Namakkal District 637503,BM,BIO MEDICAL ENGINEERING,137.0,114,132.5,102,,,129.5,,121
2769,J C T College of Engineering and Technology Pichanur Coimbatore District 641105,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,137.0,106.5,125.5,,,,,,
2707,Erode Sengunthar Engineering College (Autonomous) Thudupathi Post Erode District 638057,IT,INFORMATION TECHNOLOGY,136.5,123.5,125.5,119.5,,,,,
1115,Sri Ram Engineering College Perumalpattu Veppampattu (R S) Thiruvallur District 602 024,CS,COMPUTER SCIENCE AND ENGINEERING,136.5,94,126.5,,,,,,
2707,Erode Sengunthar Engineering College (Autonomous) Thudupathi Post Erode District 638057,BM,BIO MEDICAL ENGINEERING,136.5,111,,117.5,,,122.5,111,
2726,SNS College of Technology (Autonomous) Kalappatti Post Coimbatore District 641035,FD,FOOD TECHNOLOGY,136.5,112.5,,105,,,,,
2769,J C T College of Engineering and Technology Pichanur Coimbatore District 641105,CS,COMPUTER SCIENCE AND ENGINEERING,136.5,121.5,111,100,,,,,
5009,Government College of Engineering Melachokkanathapuram Bodinayakkanur Theni District 625582,ME,MECHANICAL ENGINEERING,136.5,112.5,127,115,,,99.5,129.5,
4670,Rohini College of Engineering & Technology Anjugramam-Kanyakumari Main Road Palkulam Variyoor Post Kanyakumari District 629401,BM,BIO MEDICAL ENGINEERING,136.5,121.5,136.5,,,,,,
2744,Adithya Institute of Technology Kurumbapalayam Village Coimbatore District 641107,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,136.5,125.5,,120.5,,,,,
2632,Mahendra Institute of Technology (Autonomous) Mahendhirapuri Mallasamudram Namakkal District 637503,CS,COMPUTER SCIENCE AND ENGINEERING,136.5,116,,124.5,,,98.5,,
1238,G R T Institute of Engineering and Technology GRT Mahalakshmi Nagar Chennai-Tirupathi Highway Tiruttani Taluk Thiruvallur District 631209,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,136.5,95.5,124.5,116.5,,,,,
4995,P.S.R.R College of Engineering Appayanaickenpatti Sevalpatti Virudhunagar District 626140,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,136.5,133,104.5,110.5,,,,,
2621,Er. Perumal Manimekalai College of Engineering (Autonomous) Near Koneripalli Hosur Krishnagiri District 635117,IT,INFORMATION TECHNOLOGY,136.0,121,107.5,124,,,103.5,98.5,
1207,Kings Engineering College Sriperumpudur Taluk Kancheepuram District 602105,IT,INFORMATION TECHNOLOGY,136.0,108,127,109.5,,,,,
2607,K S Rangasamy College of Technology (Autonomous) Tiruchengode Namakkal District 637215,FD,FOOD TECHNOLOGY,136.0,111.5,,113,,,105.5,126.5,
1520,Kingston Engineering College Chithoor Main Road Christianpet Village Katpadi Taluk Vellore District 632059,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,136.0,122.5,,127,,,,,
4980,Einstein College of Engineering Seethaparpanallur Tirunelveli District 627012,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,136.0,124.5,129.5,,,,,,
1116,Sri Venkateswara College of Engineering and Technology Thirupachur Thiruvallur District 631203,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,136.0,117.5,107,98.5,,,,,
3464,Government College of Engineering Gandarvakottai Road Sengipatti Thanjavur District 613402,ME,MECHANICAL ENGINEERING,136.0,119,129.5,118.5,,,113,,
2653,Knowledge Institute of Technology (Autonomous) KIOT Campus Kakapalayam Post Salem District 637504,CE,CIVIL ENGINEERING,136.0,104.5,,121.5,,,,100.5,
4024,University V.O.C. College of Engineering Thoothukudi Near V.O.C. College Millerpuram Thoothukudi District 628008,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,136.0,124,,,,,,,
2360,Suguna College of Engineering Kalappatti Road Civil Aerodrome Post Coimbatore District 641014,CS,COMPUTER SCIENCE AND ENGINEERING,135.5,118,119,109.5,,,122.5,96,
2723,Velalar College of Engineering and Technology (Autonomous) Thindal Post Erode District 638012,ME,MECHANICAL ENGINEERING,135.5,120.5,108.5,,,,,121.5,
4971,St. Xavier's Catholic College of Engineering (Autonomous) Chunkankadai Nagercoil Kanyakumari District 629807,ME,MECHANICAL ENGINEERING,135.5,112.5,119,,,,,,
2743,Dhanalakshmi Srinivasan College of Engineering (CBE) NH47 Palakkad Main Road Navakkarai Post Near Nandhi Temple Coimbatore District 641105,FD,FOOD TECHNOLOGY,135.5,107.5,,,,,112.5,,100.5
2715,Nandha Engineering College (Autonomous) Pitchandampalayam Post Erode District 638052,CH,CHEMICAL ENGINEERING,135.5,126,118,121,,,92,,
1116,Sri Venkateswara College of Engineering and Technology Thirupachur Thiruvallur District 631203,SC,Computer Science and Engineering (Cyber Security),135.5,103,110.5,98,,,113.5,,
2642,P S V College of Engineeering and Technology Mittapalli Balinayanapalli Post Elathagiri Krishnagiri District 635108,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,135.5,93.5,130.5,122,,,,,
4917,Sethu Institute of Technology (Autonomous) Kariapatti Post Virudhunagar District 626115,CD,COMPUTER SCIENCE AND DESIGN,135.5,132,128,,,,,,
2628,Paavai College of Engineering NH-7 Pachal Post Namakkal District 637018,CS,COMPUTER SCIENCE AND ENGINEERING,135.5,105.5,,122.5,,,,,116.5
4975,Dr. G U Pope College of Engineering Sawyerpuram Thoothukudi District 628251,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,135.5,102,103,,,,,,
1325,St. Joseph College of Engineering Trinity Campus Nemili Sriperumpudur Taluk Kancheepuram District 602105,IT,INFORMATION TECHNOLOGY,135.5,117,93,118.5,,,104,,
3786,M.A.M. School of Engineering Siruganur Tiruchirappalli District 621105,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,135.0,127.5,115.5,,,,115.5,,
1217,Sree Sastha Institute of Engineering and Technology Chembarambakkam Chennai 600103,IT,INFORMATION TECHNOLOGY,135.0,101.5,96,,,,,,
2704,Coimbatore Institute of Engineering and Technolgoy (Autonomous) Narasipuram Post Coimbatore District 641109,ME,MECHANICAL ENGINEERING,135.0,105.5,107,115,,,,,
1408,I F E T College of Engineering (Autonomous) Gangarampalayam Villupuram District 605108,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,135.0,104,130,119,,,,,
2342,Sri Ranganathar Institute of Engineering and Technology Thudialur-Kovilpalay Road Coimbatore District 641110,IT,INFORMATION TECHNOLOGY,135.0,112,110.5,97,,,109.5,120,
3795,SRM TRP Engineering College Irungalur Manachanallur Taluk Tiruchirappalli District 621105,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,135.0,129.5,122.5,126,,,,,
2761,United Institute of Technology Gadalore Village Perianaickenpalayam Coimbatore District 641020,IT,INFORMATION TECHNOLOGY,135.0,130.5,,101.5,,,91.5,,
2328,K S R Institute for Engineering and Technology (Autonomous) Thokkavadi Namakkal District 637215,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,135.0,126,,120.5,,,88,134.5,
3826,Kongunadu College of Engineering and Technology (Autonomous) Tholurpatti Thottiyam Tiruchirappalli District 621215,AG,AGRICULTURAL ENGINEERING,134.5,119.5,114,117.5,,,116,115.5,115
